;p_vess;p_vess_err;p_vess_dim;p_vess_err_dim;mdot;mdot_err;mdot_p;mdot_p_err
0;76260.3947368421;377.09260317751017;0.23221476510067116;0.003796546476169382;0.0009179502905562087;3.83732147342093e-05;0.00887246024276042;0.00010655926176659058
1;72527.36842105264;377.09260317751017;0.2697986577181207;0.003796546476169382;0.0012320773629963815;3.489964336497519e-05;0.00873756993680705;0.00010779430724204268
2;69594.27631578947;377.09260317751017;0.2993288590604028;0.003796546476169382;0.0014995723966349723;3.5841352923532735e-05;0.008870978904011699;0.00010654138926320451
3;68127.7302631579;377.09260317751017;0.31409395973154364;0.003796546476169382;0.0017672647431354429;3.864432804427295e-05;0.008815041945072818;0.00010728501524994505
4;65194.63815789473;377.09260317751017;0.34362416107382554;0.003796546476169382;0.0020325231037495485;4.241465525086755e-05;0.008933810379016716;0.00010590868749985722
5;63061.4802631579;377.09260317751017;0.3651006711409396;0.003796546476169382;0.0022290625659665735;4.557549716252431e-05;0.008818061009256332;0.00010732153677903447
6;61594.93421052632;377.09260317751017;0.37986577181208053;0.003796546476169382;0.002389232206303814;4.829877503797871e-05;0.009091422341220262;0.00010508976185514816
7;60395.03289473684;377.09260317751017;0.39194630872483227;0.003796546476169382;0.0025332308699555764;5.082742698095146e-05;0.008730286163853516;0.00010770403377844686
8;59195.13157894737;377.09260317751017;0.40402684563758395;0.003796546476169382;0.0027104886877099784;5.40167816368362e-05;0.008798702348308417;0.00010708602282911368
